ship_id,ship_type,capacity_ton,speed_knots,fuel_consumption_td,operating_cost_usd_d,origin_port,destination_port,distance_nm,travel_time_days,loading_time_days,unloading_time_days,total_time_days,fuel_cost_usd,port_cost_usd,total_cost_usd,revenue_usd,profit_usd,maintenance_due,utilization_rate,fuel_efficiency
SHIP_126,Container,23715.83,23.46,70.3,16030.25,Belém,Fortaleza,2419.31,103.11,2.01,2.09,107.21,4711878.26,30559.83,6461047.95,8626942.09,2165894.14,False,0.770334129498646,30808.79
SHIP_127,Container,44304.05,24.01,53.74,9152.42,Fortaleza,Paranaguá,1980.88,82.51,2.82,1.42,86.76,2882114.59,34918.66,3711082.43,5019699.48,1308617.06,False,0.6825272328857235,24351.95
SHIP_128,Gaseiro,39920.01,19.05,68.15,14488.11,Belém,Recife,1432.12,75.16,2.03,1.83,79.02,3329533.74,12765.31,4487091.98,5720441.7,1233349.72,False,0.7417572796781124,18097.99
SHIP_129,Granelheiro,31681.33,20.79,73.01,6428.92,Paranaguá,Rio Grande,2130.31,102.45,1.62,1.8,105.87,4861778.9,44319.45,5586727.52,6165580.44,578852.92,False,0.8707155939903102,7928.44
SHIP_130,Container,10889.31,24.7,56.3,8540.76,Recife,Itajaí,683.74,27.68,1.34,2.04,31.06,1013147.88,23480.13,1301928.91,1863780.69,561851.78,True,0.7573018423248081,9979.04
SHIP_131,Granelheiro,31454.8,24.49,40.2,10388.76,Rio de Janeiro,Santos,1448.4,59.15,2.21,1.71,63.08,1545738.37,31340.48,2232370.39,3153705.67,921335.27,False,0.7562290262794049,22917.52
SHIP_132,Petroleiro,43889.73,20.58,63.19,5512.82,Rio Grande,Manaus,2966.73,144.15,1.25,1.46,146.85,5920823.08,12067.87,6742472.73,9142801.02,2400328.29,False,0.7582696598992023,37984.41
SHIP_133,Graneleiro,47024.38,18.16,60.58,5623.59,Santos,Itajaí,870.86,47.95,2.97,2.93,53.85,1888113.45,10197.6,2201164.64,3259318.89,1058154.24,False,0.9405842118246213,17467.41
SHIP_134,Gaseiro,31105.05,17.54,61.74,10139.8,Itajaí,Paranaguá,1830.61,104.35,1.25,1.27,106.87,4187742.58,15741.69,5287139.38,7803436.61,2516297.23,True,0.9394692161375446,40757.41
SHIP_135,Petroleiro,9225.53,21.73,55.5,18022.13,Itajaí,Recife,942.87,43.4,2.39,2.68,48.46,1565597.64,47784.57,2486732.62,3415027.95,928295.33,False,0.8162465340704248,16726.04
SHIP_136,Petroleiro,44100.72,20.71,22.43,18964.23,Recife,Manaus,2223.82,107.4,2.35,1.43,111.18,1565892.98,36355.42,3710758.07,4666448.09,955690.02,False,0.8020148328491118,42605.84
SHIP_137,Granelheiro,20685.82,16.59,68.4,9771.67,Fortaleza,Salvador,2666.1,160.68,2.99,2.5,166.17,7143323.49,13619.27,8780689.33,10672701.68,1892012.35,False,0.9074804464554718,27662.49
SHIP_138,Granelheiro,23186.31,18.27,73.41,17117.69,Paranaguá,Fortaleza,2405.71,131.67,2.6,1.87,136.14,6282767.28,42713.37,8655882.57,9937677.01,1281794.44,False,0.8271761305780375,17461.36
SHIP_139,Granelheiro,19777.16,21.3,68.79,13451.58,Fortaleza,Recife,1451.05,68.12,2.1,2.19,72.41,3045627.9,31827.48,4051453.26,5176816.44,1125363.18,False,0.8054715976954028,16360.22
SHIP_140,Granelheiro,12580.0,21.43,80.75,12506.68,Rio Grande,Salvador,1855.91,86.62,2.9,2.69,92.22,4546353.24,46569.46,5746260.59,8191331.9,2445071.32,False,0.73306846657505,30280.44
SHIP_141,Gaseiro,22947.03,20.8,62.69,14118.58,Santos,Paranaguá,2412.21,115.96,2.63,2.44,121.02,4725139.56,48220.95,6482049.27,7177527.99,695478.73,False,0.7508017320383116,11094.25
SHIP_142,Granelheiro,45352.14,15.71,96.37,14820.4,Paranaguá,Itajaí,1450.19,92.29,1.39,1.96,95.65,5781466.01,17782.33,7216759.46,8418585.48,1201826.03,False,0.6898717987021777,12470.59
SHIP_143,Container,17819.28,18.07,84.24,13087.42,Salvador,Fortaleza,1278.27,70.73,2.22,2.43,75.38,3872905.5,20904.96,4880359.45,6175702.71,1295343.25,False,0.7828683641806413,15376.44
SHIP_144,Graneleiro,10545.02,23.59,83.98,7768.78,Belém,Santos,1238.2,52.48,2.59,1.37,56.44,2864751.19,46710.1,3349901.41,4253741.55,903840.15,True,0.8855120252264983,10762.25
SHIP_145,Gaseiro,21807.94,20.26,28.98,5038.76,Itajaí,Paranaguá,2094.96,103.38,2.03,2.19,107.6,1947631.59,41749.75,2531531.06,3439445.35,907914.29,False,0.7438599644323466,31324.3
SHIP_146,Graneleiro,42793.76,24.0,48.27,8553.06,Salvador,Itajaí,2451.31,102.14,1.55,2.65,106.33,3204848.61,26949.53,4141261.35,5661186.93,1519925.57,False,0.8683296473201421,31485.58
SHIP_147,Container,11736.68,19.24,32.24,8528.53,Manaus,Recife,2673.15,138.94,1.95,2.07,142.96,2911531.54,17137.84,4147887.64,5080783.72,932896.08,False,0.8124829126310732,28937.15
SHIP_148,Graneleiro,29601.38,17.32,51.27,13917.15,Manaus,Recife,1741.92,100.58,2.98,1.27,104.82,3351896.12,37805.78,4848554.19,6117554.19,1269000.0,False,0.8535808979895163,24750.12
SHIP_149,Granelheiro,5711.95,18.41,85.5,14048.29,Santos,Fortaleza,1343.07,72.95,2.81,2.55,78.31,4054011.19,20595.82,5174671.04,7027803.2,1853132.16,False,0.66715356365156,21674.93
SHIP_150,Graneleiro,19551.72,17.27,48.4,6041.36,Manaus,Paranaguá,1797.65,104.11,1.14,2.6,107.85,3275330.7,19348.48,3946224.69,5193250.5,1247025.81,False,0.827807079166518,25765.15
SHIP_151,Container,28983.1,18.24,46.64,15042.3,Santos,Rio de Janeiro,2985.35,163.64,2.32,2.12,168.08,4960940.89,39226.02,7528473.2,9682235.72,2153762.51,True,0.803166252350836,46178.29
SHIP_152,Granelheiro,8994.53,24.62,70.8,16322.57,Santos,Paranaguá,926.19,37.62,1.82,1.85,41.29,1731411.45,42872.26,2448227.08,2694260.85,246033.78,False,0.8327191035705263,3475.21
SHIP_153,Gaseiro,40795.25,24.27,38.77,10989.74,Manaus,Santos,881.04,36.3,2.98,2.85,42.14,914783.9,31598.29,1409466.89,2025140.8,615673.91,False,0.6325252005327865,15879.6
SHIP_154,Container,16567.13,22.88,89.17,14127.3,Manaus,Itajaí,1767.1,77.24,1.32,1.13,79.68,4476913.6,14705.96,5617301.66,6689885.64,1072583.98,False,0.7333183339288455,12027.87
SHIP_155,Granelheiro,20584.48,17.39,60.78,17379.29,Santos,Salvador,1199.26,68.96,2.88,2.75,74.59,2724324.66,16470.57,4037148.03,5710587.8,1673439.77,False,0.9472553051881594,27533.67
SHIP_156,Granelheiro,43314.12,17.09,94.45,6745.5,Itajaí,Santos,2543.62,148.88,1.76,2.76,153.4,9139862.59,44722.27,10219322.58,14535659.5,4316336.91,False,0.6741938718157835,45700.86
SHIP_157,Petroleiro,41843.08,18.23,21.83,7306.87,Belém,Paranaguá,1059.04,58.11,2.91,2.15,63.17,824581.54,47309.23,1333456.89,1773584.8,440127.9,False,0.7098046919179336,20160.22
SHIP_158,Petroleiro,32286.69,16.39,91.86,17439.99,Santos,Itajaí,1293.83,78.93,2.91,2.65,84.49,4712914.13,36652.28,6223011.24,7148402.67,925391.42,False,0.6090341674323204,10073.83
SHIP_159,Granelheiro,11082.48,24.63,63.96,19487.33,Recife,Belém,1581.24,64.2,1.62,2.01,67.83,2669022.46,27580.47,4018484.47,4590177.68,571693.2,True,0.6001163771421713,8937.96
SHIP_160,Gaseiro,5795.95,21.03,49.18,10796.91,Itajaí,Santos,1911.1,90.89,1.38,1.42,93.7,2905848.65,29384.06,3946919.18,5532402.2,1585483.03,False,0.8432623301004936,32235.84
SHIP_161,Petroleiro,49265.55,17.39,31.38,6820.77,Santos,Salvador,1258.19,72.34,1.2,2.38,75.93,1475592.82,12491.67,2005986.89,2615343.22,609356.33,False,0.8848895943271066,19418.65
SHIP_162,Petroleiro,32684.87,18.06,69.91,12905.62,Belém,Rio de Janeiro,1565.21,86.65,1.26,2.77,90.69,3937825.52,27991.39,5136222.54,6049694.61,913472.07,True,0.7839266176890239,13066.09
SHIP_163,Container,26673.57,16.77,50.97,19457.33,Salvador,Rio de Janeiro,1121.45,66.88,1.27,1.84,69.98,2215505.33,41613.51,3618776.14,4823319.4,1204543.26,False,0.6479883970051497,23634.11
SHIP_164,Container,29088.96,17.15,20.97,8618.02,Fortaleza,Salvador,2939.68,171.39,2.6,2.92,176.91,2336093.66,29514.16,3890241.21,4450025.45,559784.23,False,0.8261315432118778,26694.96
SHIP_165,Gaseiro,27470.02,17.66,31.94,6908.0,Santos,Paranaguá,2661.65,150.71,1.49,2.3,154.51,3128892.48,42427.44,4238640.57,5703652.61,1465012.04,False,0.7608063689420953,45869.03
SHIP_166,Container,40325.74,23.92,96.43,16803.55,Rio de Janeiro,Salvador,1288.52,53.87,2.38,1.88,58.12,3376172.91,20186.82,4372937.51,6281062.81,1908125.3,False,0.6885704514802746,19788.33
SHIP_167,Container,40152.67,23.25,59.64,10795.23,Manaus,Paranaguá,1625.31,69.9,1.45,2.78,74.13,2709642.12,28024.79,3537967.12,5140608.83,1602641.71,False,0.8581018190525199,26873.65
SHIP_168,Petroleiro,28049.99,21.8,23.33,6271.88,Rio Grande,Paranaguá,2290.81,105.07,1.14,1.14,107.36,1593625.74,10484.34,2277450.74,3376549.74,1099099.0,False,0.7356583310189693,47103.24
SHIP_169,Container,25787.61,24.92,97.66,19134.73,Itajaí,Recife,2459.61,98.72,1.71,1.82,102.25,6266418.93,31984.64,8254936.64,11822834.02,3567897.39,True,0.6927662499137514,36533.87
SHIP_170,Petroleiro,5942.52,15.82,97.43,9431.67,Belém,Fortaleza,2423.06,153.15,2.25,1.76,157.16,9698641.49,18227.49,11199158.06,12862844.14,1663686.08,False,0.8711218232232257,17075.92
SHIP_171,Petroleiro,33975.69,20.3,23.36,19527.33,Paranaguá,Fortaleza,2496.79,122.98,1.59,2.96,127.52,1866956.51,34075.26,4391189.14,5853319.28,1462130.13,False,0.7822688496419744,62601.64
SHIP_172,Container,32742.49,16.57,23.5,6662.12,Rio Grande,Rio de Janeiro,1996.33,120.5,1.19,1.75,123.45,1840620.84,32003.68,2695041.95,3383520.38,688478.43,False,0.6958269576299373,29298.39
SHIP_173,Petroleiro,46774.29,21.76,59.68,5190.72,Itajaí,Santos,2981.04,137.0,2.34,1.63,140.97,5314742.79,45170.75,6091671.23,7330550.53,1238879.31,False,0.6882843570606765,20757.37
SHIP_174,Granelheiro,38976.89,19.61,87.36,15927.36,Fortaleza,Itajaí,2441.12,124.51,2.31,1.35,128.18,7070313.86,31801.08,9143680.41,13659450.61,4515770.2,False,0.7888446771734268,51691.58
SHIP_175,Container,37757.62,16.08,74.82,6378.06,Belém,Manaus,2912.82,181.15,1.98,1.3,184.43,8810424.05,23695.35,10010427.36,12666860.23,2656432.87,False,0.8066216916605705,35502.49
SHIP_176,Petroleiro,27876.22,17.98,65.2,15333.28,Recife,Santos,2683.31,149.28,2.27,2.52,154.07,6326484.92,16402.87,8705297.85,11183025.75,2477727.9,False,0.8841132759029984,38000.94
SHIP_177,Graneleiro,38377.04,23.81,42.23,7909.31,Santos,Belém,2699.54,113.36,2.32,1.62,117.29,3111752.76,39693.92,4079160.9,5817076.61,1737915.71,False,0.6658086571153956,41151.47
SHIP_178,Granelheiro,20992.31,22.84,64.34,5078.44,Paranaguá,Fortaleza,2402.48,105.2,1.07,2.49,108.76,4399308.77,18099.22,4969734.18,7371255.81,2401521.63,False,0.7144260657183277,37326.57
SHIP_179,Granelheiro,11699.96,18.06,90.13,19945.02,Recife,Rio Grande,1420.77,78.69,1.9,2.44,83.03,4609937.59,45447.83,6311385.21,8439696.23,2128311.02,False,0.8320647015751722,23613.25
SHIP_180,Graneleiro,5084.59,16.78,22.33,7503.28,Belém,Santos,953.3,56.8,1.78,1.8,60.38,824250.16,44970.5,1322260.73,1724286.02,402025.29,True,0.6226987580690388,18007.28
SHIP_181,Gaseiro,31099.27,20.61,64.85,14052.31,Belém,Recife,2191.17,106.29,2.61,1.54,110.44,4480619.75,43001.98,6075566.23,7893997.01,1818430.78,False,0.6204928252353927,28039.35
SHIP_182,Petroleiro,20040.72,22.85,76.61,16829.22,Recife,Rio de Janeiro,1793.17,78.48,1.88,1.29,81.65,3908225.97,23127.71,5305538.42,6757174.83,1451636.41,False,0.729997700655566,18947.29
SHIP_183,Container,7814.4,23.01,81.33,16004.24,Recife,Santos,1248.61,54.26,1.35,2.28,57.88,2868065.49,29846.66,3824191.96,4479279.82,655087.86,False,0.7434667113937008,8054.98
SHIP_184,Graneleiro,42791.1,18.84,65.75,13816.54,Rio de Janeiro,Fortaleza,961.19,51.02,1.72,1.67,54.42,2180594.0,11047.87,2943491.41,3266323.86,322832.44,False,0.7813275681835854,4910.02
SHIP_185,Graneleiro,18442.65,24.41,40.74,11444.85,Manaus,Paranaguá,2681.83,109.88,2.68,1.37,113.94,2910007.34,42105.73,4256097.96,5461743.07,1205645.11,True,0.8471066526824086,29590.93
SHIP_186,Petroleiro,33402.68,15.5,92.31,18640.85,Santos,Rio de Janeiro,2450.53,158.11,1.01,1.11,160.24,9487452.08,19008.95,12493538.67,14399300.1,1905761.43,False,0.862981280110166,20644.55
SHIP_187,Container,34562.98,24.57,25.52,5855.82,Itajaí,Belém,1205.47,49.07,1.52,1.49,52.09,813870.69,46250.18,1165136.81,1397952.68,232815.87,False,0.7299224828614994,9124.08
SHIP_188,Graneleiro,24299.91,23.45,41.45,7345.73,Santos,Recife,2632.72,112.28,1.09,2.24,115.61,3025179.41,32479.71,3906914.53,4838198.64,931284.1,False,0.7438834609102473,22467.04
SHIP_189,Graneleiro,20630.45,24.0,21.75,14956.85,Itajaí,Fortaleza,2908.49,121.2,2.12,2.87,126.19,1713073.85,12090.32,3612558.26,4578980.19,966421.93,False,0.8557873377432554,44441.63
SHIP_190,Container,49158.37,17.57,72.33,7971.46,Paranaguá,Recife,1913.33,108.93,1.93,2.94,113.8,5121402.99,34341.09,6062883.3,7516778.17,1453894.87,False,0.6077123061041264,20099.75
SHIP_191,Graneleiro,37400.36,19.18,27.11,15256.31,Belém,Salvador,1862.76,97.12,2.96,1.45,101.54,1711235.58,26159.12,3286466.84,4328337.04,1041870.2,False,0.847742284030419,38435.16
SHIP_192,Container,29459.22,15.82,56.66,12270.44,Itajaí,Rio Grande,914.44,57.81,2.89,2.7,63.4,2129332.03,36760.89,2944087.37,3782911.52,838824.15,False,0.827840713502834,14803.46
SHIP_193,Gaseiro,29544.43,15.62,61.0,17096.05,Belém,Rio de Janeiro,1648.1,105.49,1.1,2.57,109.17,4182839.71,18054.55,6067273.39,7301650.06,1234376.66,False,0.7906967156795804,20235.61
SHIP_194,Graneleiro,39129.13,22.54,21.44,6893.81,Santos,Rio de Janeiro,2149.07,95.34,1.32,1.51,98.17,1328393.35,47865.52,2053055.2,2718394.76,665339.56,False,0.8702043667084967,31038.92
SHIP_195,Graneleiro,6222.53,15.65,57.11,18638.3,Salvador,Rio de Janeiro,1846.75,117.99,2.0,1.21,121.19,4380239.57,36271.2,6675373.03,9538048.43,2862675.41,False,0.6326927901913535,50121.68
SHIP_196,Granelheiro,24848.25,16.96,34.94,6410.54,Paranaguá,Rio de Janeiro,1391.68,82.08,2.51,1.55,86.14,1863899.56,22493.96,2438618.14,3309375.18,870757.04,False,0.9202815239424651,24923.02
SHIP_197,Container,28986.3,16.58,75.67,16898.92,Recife,Belém,1291.9,77.92,2.71,2.81,83.45,3832708.41,21076.18,5263969.08,7861256.64,2597287.56,False,0.8093394202791563,34323.0
SHIP_198,Granelheiro,6502.26,18.64,78.61,17305.66,Belém,Recife,1282.9,68.84,2.6,2.94,74.37,3517351.47,44274.96,4848638.27,5561667.35,713029.08,False,0.7768223707518234,9070.37
SHIP_199,Container,48520.7,19.18,98.73,15018.8,Fortaleza,Salvador,2086.68,108.81,1.33,2.76,112.9,6982618.66,27099.59,8705397.96,10140860.3,1435462.34,False,0.8404013491862601,14539.45
SHIP_200,Container,9186.37,15.29,85.84,8146.29,Santos,Salvador,1447.57,94.65,2.95,1.67,99.27,5280976.77,21859.59,6111536.96,8967355.51,2855818.55,True,0.848584979518159,33270.38
SHIP_201,Granelheiro,19145.76,19.71,85.73,11888.98,Fortaleza,Rio de Janeiro,1394.5,70.74,1.99,2.66,75.39,3942253.54,23408.32,4861966.74,5686092.65,824125.91,False,0.6395301229439108,9612.93
SHIP_202,Container,8923.08,22.19,53.61,18580.4,Recife,Rio de Janeiro,2349.18,105.86,1.38,2.23,109.47,3688914.68,27420.22,5750385.13,7653186.94,1902801.82,False,0.8945066435796659,35493.74
SHIP_203,Granelheiro,26207.92,24.79,70.73,6893.97,Salvador,Paranaguá,2190.44,88.36,1.65,2.37,92.38,4062212.69,12785.65,4711857.2,5512649.46,800792.26,False,0.8293488433920804,11321.6
SHIP_204,Graneleiro,49628.42,15.73,26.17,10105.7,Itajaí,Paranaguá,2665.97,169.52,1.43,1.72,172.67,2883178.32,12740.22,4640872.03,6521641.65,1880769.62,False,0.828606976685949,71877.72
SHIP_205,Granelheiro,47223.72,23.71,81.29,16826.71,Manaus,Rio Grande,2162.46,91.2,1.52,2.81,95.53,4818415.74,36829.29,6462730.08,8557793.7,2095063.62,False,0.7364157855992722,25774.24
SHIP_206,Graneleiro,22077.63,17.27,50.53,6932.73,Belém,Paranaguá,1531.9,88.72,2.6,1.96,93.28,2913804.17,10720.0,3571208.01,4530354.55,959146.54,False,0.9213267932697027,18982.12
SHIP_207,Granelheiro,17601.68,23.58,43.38,18661.55,Itajaí,Belém,2384.9,101.13,2.61,1.04,104.77,2851292.51,48512.41,4855016.31,6751717.75,1896701.44,False,0.9054638438481448,43725.51
SHIP_208,Petroleiro,10066.12,22.04,63.26,6448.02,Fortaleza,Manaus,1104.73,50.13,1.02,1.94,53.09,2061211.15,22050.61,2425609.93,3248723.67,823113.74,False,0.6792230230195201,13012.45
SHIP_209,Container,37861.08,20.99,25.16,18158.59,Santos,Salvador,2693.15,128.32,1.66,1.68,131.66,2098458.67,49561.13,4538778.08,6129485.76,1590707.68,False,0.6838285594683383,63225.43
SHIP_210,Gaseiro,40756.02,15.35,66.62,19931.56,Rio de Janeiro,Fortaleza,2639.24,171.97,2.04,1.13,175.14,7447516.41,43254.94,10981676.73,14710959.74,3729283.01,False,0.8581480121824894,55974.61
SHIP_211,Petroleiro,28635.79,15.33,89.48,5970.3,Rio Grande,Salvador,2889.56,188.53,1.05,2.39,191.97,10966030.88,13288.28,12125458.49,17754952.76,5629494.27,False,0.8708578795055547,62910.54
SHIP_212,Petroleiro,32086.55,23.93,55.47,14106.34,Salvador,Manaus,2078.27,86.87,2.18,2.41,91.45,3131988.97,19497.34,4441565.18,5796000.54,1354435.36,False,0.68196455638542,24417.26
SHIP_213,Graneleiro,40403.77,24.71,41.01,9073.53,Salvador,Rio Grande,1682.24,68.09,2.97,1.54,72.59,1815110.47,26278.88,2500050.38,3641553.4,1141503.02,False,0.7266485826217985,27832.0
SHIP_214,Graneleiro,26262.2,15.46,31.2,9152.21,Paranaguá,Salvador,2928.83,189.49,1.66,1.96,193.12,3843070.92,17843.91,5628350.3,7566259.01,1937908.71,False,0.6724474024534494,62108.62
SHIP_215,Graneleiro,28245.77,15.06,20.61,8286.03,Paranaguá,Recife,591.8,39.31,1.22,1.68,42.2,526686.48,42103.43,918485.71,1220501.69,302015.97,False,0.7388788964802108,14651.64
SHIP_216,Graneleiro,6997.45,17.78,85.33,9268.43,Santos,Rio de Janeiro,2545.52,143.18,2.06,2.76,148.0,7941929.61,32991.18,9346692.38,10392281.52,1045589.14,False,0.8457905681110824,12252.82
SHIP_217,Graneleiro,49676.76,16.31,41.98,10918.64,Rio Grande,Santos,1554.57,95.29,1.82,2.82,99.92,2599960.36,38561.31,3729541.05,5009378.13,1279837.08,False,0.8883266344774531,30487.9
SHIP_218,Petroleiro,47977.72,23.21,20.13,14546.02,Itajaí,Recife,627.84,27.05,1.52,1.12,29.68,353825.73,34151.82,819736.84,1126839.74,307102.9,False,0.8328522356923193,15259.61
SHIP_219,Container,41015.97,21.63,27.38,13944.82,Itajaí,Santos,1873.96,86.65,2.8,1.81,91.26,1542275.33,22843.24,2837717.52,3972635.14,1134917.61,True,0.8340004263530199,41446.39
SHIP_220,Granelheiro,35540.15,18.62,67.49,5151.97,Itajaí,Santos,2090.24,112.26,2.83,2.23,117.31,4925001.57,44947.94,5574349.2,7746055.57,2171706.37,False,0.8593434375961024,32176.83
SHIP_221,Petroleiro,28849.62,23.29,99.3,17300.19,Rio Grande,Fortaleza,2237.21,96.06,2.06,1.9,100.02,6200124.36,13375.7,7943875.54,10007277.35,2063401.81,False,0.8828079204672935,20779.25
SHIP_222,Container,14722.31,19.67,85.34,6010.77,Santos,Salvador,1468.48,74.67,2.7,1.81,79.18,4141959.05,13104.59,4631009.87,6099103.66,1468093.79,False,0.7562468307405538,17203.31
SHIP_223,Gaseiro,40927.12,23.22,88.6,18749.53,Recife,Fortaleza,1577.46,67.92,1.64,2.16,71.73,3911915.92,24846.9,5281578.52,7079584.54,1798006.02,False,0.7375409788708519,20292.38
SHIP_224,Granelheiro,28661.57,20.12,33.25,14686.11,Santos,Rio de Janeiro,611.95,30.42,2.52,2.89,35.84,657449.65,23590.75,1207342.58,1577870.89,370528.31,False,0.8229158111091601,11143.62
SHIP_225,Gaseiro,20327.19,15.72,52.77,9668.26,Fortaleza,Rio de Janeiro,2192.8,139.52,2.21,1.73,143.46,4785523.09,18715.7,6191223.67,9257206.7,3065983.03,False,0.6368407148189543,58100.53
SHIP_226,Container,12531.19,24.72,38.28,19661.78,Salvador,Manaus,1829.78,74.02,1.27,1.2,76.49,1841703.23,18354.56,3363982.05,4945911.21,1581929.15,False,0.6560087277621179,41326.36
SHIP_227,Petroleiro,6050.84,22.56,56.68,9338.67,Fortaleza,Salvador,2750.21,121.89,1.23,2.91,126.04,4490995.51,22558.67,5690590.58,8281866.27,2591275.69,False,0.9482002905707625,45716.15
SHIP_228,Granelheiro,29542.15,15.88,68.55,7273.76,Paranaguá,Itajaí,577.34,36.35,2.94,2.55,41.84,1619761.55,49204.36,1973304.77,2547835.18,574530.41,False,0.7895966843435014,8381.16
SHIP_229,Petroleiro,39285.58,23.34,55.24,9535.0,Belém,Rio de Janeiro,1148.34,49.21,1.39,1.12,51.71,1766704.33,23697.92,2283479.14,2758669.04,475189.9,False,0.8907409786820268,8603.01
SHIP_230,Petroleiro,29517.24,16.65,66.64,19995.71,Itajaí,Salvador,876.3,52.62,2.63,1.41,56.67,2279384.11,41295.53,3453863.08,4814102.02,1360238.94,False,0.818192085355804,20412.13
SHIP_231,Petroleiro,30621.98,21.21,36.1,10927.07,Salvador,Santos,598.65,28.23,1.95,2.09,32.27,662493.05,19109.99,1034181.21,1536391.53,502210.33,False,0.852750132409567,13909.73
SHIP_232,Container,29002.4,23.7,30.45,16857.65,Recife,Manaus,812.05,34.26,2.59,1.55,38.4,678223.79,45083.62,1370711.87,2025386.94,654675.07,False,0.932189250081304,21498.46
SHIP_233,Petroleiro,28080.61,15.94,80.37,12378.97,Fortaleza,Santos,1256.12,78.82,1.98,2.04,82.85,4117535.14,32508.47,5175602.01,6606601.55,1430999.54,False,0.7789464117702629,17805.21
SHIP_234,Petroleiro,27154.65,20.77,89.25,19711.09,Salvador,Rio de Janeiro,1518.96,73.12,2.66,2.53,78.31,4241843.11,32941.16,5818294.65,8625149.7,2806855.06,False,0.9486430323738044,31450.71
SHIP_235,Container,7676.22,15.03,71.22,9476.52,Rio de Janeiro,Belém,1100.96,73.24,1.62,1.51,76.38,3390412.83,11231.6,4125444.99,6141191.94,2015746.95,False,0.9242339123555303,28304.75
SHIP_236,Granelheiro,5860.22,19.77,75.02,15840.6,Rio Grande,Salvador,2231.33,112.87,1.27,1.6,115.74,5503883.1,24348.62,7361640.6,10466595.7,3104955.1,False,0.8565679164509976,41389.6
SHIP_237,Granelheiro,28786.01,22.93,99.24,8009.77,Belém,Itajaí,2986.62,130.23,1.18,1.0,132.41,8400744.1,11766.48,9473094.86,11715499.2,2242404.34,False,0.8591666461837317,22594.93
SHIP_238,Granelheiro,11428.26,22.53,81.51,14878.11,Recife,Manaus,2415.29,107.18,2.69,2.23,112.1,5678978.15,13544.19,7360387.54,9532078.15,2171690.61,False,0.6981170612770323,26641.99
SHIP_239,Gaseiro,35933.29,15.24,44.49,13236.96,Paranaguá,Recife,2080.22,136.45,2.15,2.4,141.0,3946104.99,10243.55,5822794.14,6640177.49,817383.35,False,0.8386120254315563,18371.89
SHIP_240,Graneleiro,10081.92,23.42,39.38,12173.9,Recife,Itajaí,862.99,36.85,2.42,2.33,41.6,943144.45,18444.5,1468038.12,2121844.03,653805.91,False,0.8812189601539095,16603.12
SHIP_241,Petroleiro,46815.26,19.05,92.49,9822.44,Itajaí,Recife,1691.09,88.77,1.45,2.28,92.5,5336442.59,49159.24,6294172.04,8442984.99,2148812.95,False,0.7456424998248823,23233.2
SHIP_242,Granelheiro,39182.51,16.88,77.58,18004.0,Rio de Janeiro,Salvador,1634.87,96.86,2.64,2.11,101.61,4884635.33,35483.63,6749568.87,8845386.85,2095817.97,False,0.8498834213773063,27013.77
SHIP_243,Petroleiro,42014.07,23.04,64.2,12802.55,Salvador,Rio Grande,857.19,37.21,2.55,1.54,41.3,1552570.4,29867.82,2111165.59,2562342.02,451176.43,False,0.8883223315354078,7027.66
SHIP_244,Container,37477.47,17.72,52.2,6541.22,Santos,Recife,972.6,54.9,2.57,2.43,59.9,1862641.97,33739.43,2288182.46,3336835.18,1048652.72,False,0.8937684723246008,20090.78
